"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc5460","frc9136","frc2869","132","16","30","None","NotLevel","55","77","Docked","Level","2"
"2","16","blue","frc5216","frc2869","frc203","124","9","30","None","Level","52","74","Docked","Level","3"
"3","28","red","frc9293","frc695","frc2869","154","19","40","None","Level","57","79","Docked","Level","2"
"4","49","blue","frc2363","frc9000","frc2869","144","13","34","None","Level","55","85","Docked","Level","4"
"5","59","red","frc6989","frc2869","frc1038","101","13","28","None","Level","43","63","Docked","Level","1"
"6","77","blue","frc2869","frc6081","frc6838","128","16","33","None","NotLevel","45","75","None","Level","3"
"7","87","red","frc4907","frc2869","frc1511","73","16","25","None","NotLevel","33","33","None","Level","0"
"8","96","red","frc2869","frc9287","frc6806","94","11","25","None","NotLevel","24","54","Docked","Level","1"
"9","106","blue","frc7153","frc2659","frc2869","145","22","40","None","Level","55","75","Docked","Level","4"
"10","127","red","frc2869","frc3875","frc3082","110","10","31","None","Level","34","64","Docked","Level","1"
