"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc2609","frc8019","frc7457","130","15","36","None","Level","52","74","Park","Level","3"
"2","18","blue","frc2930","frc7457","frc6357","173","25","46","None","Level","65","87","Park","Level","4"
"3","26","blue","frc8736","frc353","frc7457","145","17","34","None","NotLevel","67","81","Park","NotLevel","1"
"4","43","red","frc5675","frc7457","frc488","158","24","45","None","Level","56","78","Docked","Level","4"
"5","52","red","frc1986","frc7457","frc2096","172","24","38","None","NotLevel","67","89","Park","Level","4"
"6","68","red","frc7457","frc365","frc498","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","79","red","frc696","frc9202","frc7457","-1",NA,NA,NA,NA,NA,NA,"Park",NA,NA
"8","93","blue","frc7457","frc1311","frc2338","-1",NA,NA,NA,NA,NA,NA,"Park",NA,NA
"9","107","red","frc7457","frc5587","frc3019","-1",NA,NA,NA,NA,NA,NA,"Park",NA,NA
"10","128","blue","frc7457","frc68","frc5123","-1",NA,NA,NA,NA,NA,NA,"Docked",NA,NA
